date,year,quarter,month,name,code,region,value,rank,color,flag,worldCupWins
1994-06-14,1994,2,06,France,FRA,UEFA,53,13,#4D7CFF,FRA,2
1994-06-14,1994,2,06,Republic of Ireland,IRL,UEFA,53,14,#E3CB45,IRL,0
1994-06-14,1994,2,06,England,ENG,UEFA,52,15,#F7F7F7,ENG,1
1994-06-14,1994,2,06,Mexico,MEX,CONCACAF,51,16,#20C997,MEX,0
1994-06-14,1994,2,06,Colombia,COL,CONMEBOL,51,17,#FFD84D,COL,0
1994-06-14,1994,2,06,Uruguay,URU,CONMEBOL,50,18,#77C8FF,URU,2
1994-06-14,1994,2,06,Russia,RUS,UEFA,50,19,#45E3AE,RUS,0
1994-06-14,1994,2,06,Zambia,ZAM,CAF,49,20,#E37F45,ZAM,0
1994-06-14,1994,2,06,Côte d'Ivoire,CIV,CAF,47,21,#45E36F,CIV,0
1994-06-14,1994,2,06,Portugal,POR,UEFA,47,22,#34D399,POR,0
1994-06-14,1994,2,06,USA,USA,CONCACAF,47,23,#4DA3FF,USA,0
1994-06-14,1994,2,06,Cameroon,CMR,CAF,46,24,#6F45E3,CMR,0
1994-06-14,1994,2,06,Egypt,EGY,CAF,45,25,#45B1E3,EGY,0
1994-06-14,1994,2,06,Ghana,GHA,CAF,44,26,#E34599,GHA,0
1994-06-14,1994,2,06,Belgium,BEL,UEFA,44,27,#FFE15A,BEL,0
1994-06-14,1994,2,06,Morocco,MAR,CAF,44,28,#45E36A,MAR,0
1994-06-14,1994,2,06,Bulgaria,BUL,UEFA,44,29,#7245E3,BUL,0
1994-06-14,1994,2,06,Tunisia,TUN,CAF,42,30,#A645E3,TUN,0
1994-06-14,1994,2,06,Greece,GRE,UEFA,41,31,#B445E3,GRE,0
1994-06-14,1994,2,06,Poland,POL,UEFA,41,32,#45A1E3,POL,0
1994-06-14,1994,2,06,Scotland,SCO,UEFA,40,33,#45B1E3,SCO,0
1994-06-14,1994,2,06,Saudi Arabia,KSA,AFC,40,34,#45C1E3,KSA,0
1994-06-14,1994,2,06,Wales,WAL,UEFA,39,35,#E37445,WAL,0
1994-06-14,1994,2,06,Austria,AUT,UEFA,38,36,#E38445,AUT,0
1994-06-14,1994,2,06,Korea Republic,KOR,AFC,38,37,#9EE345,KOR,0
1994-06-14,1994,2,06,Iceland,ISL,UEFA,38,38,#A9E345,ISL,0
1994-06-14,1994,2,06,Ecuador,ECU,CONMEBOL,37,39,#C6E345,ECU,0
1994-06-14,1994,2,06,Chile,CHI,CONMEBOL,37,40,#8FE345,CHI,0
1994-09-13,1994,3,09,Brazil,BRA,CONMEBOL,66,1,#FFE45C,BRA,5
1994-09-13,1994,3,09,Italy,ITA,UEFA,62,2,#31D07D,ITA,4
1994-09-13,1994,3,09,Sweden,SWE,UEFA,62,3,#97E345,SWE,0
1994-09-13,1994,3,09,Germany,GER,UEFA,61,4,#FFCC33,GER,4
1994-09-13,1994,3,09,Netherlands,NED,UEFA,61,5,#FF8A3D,NED,0
1994-09-13,1994,3,09,Spain,ESP,UEFA,60,6,#FF4B3E,ESP,1
1994-09-13,1994,3,09,Romania,ROU,UEFA,58,7,#E34584,ROU,0
1994-09-13,1994,3,09,Norway,NOR,UEFA,57,8,#97E345,NOR,0
1994-09-13,1994,3,09,Argentina,ARG,CONMEBOL,57,9,#6EC6FF,ARG,3
1994-09-13,1994,3,09,Nigeria,NGA,CAF,56,10,#45D9E3,NGA,0
1994-09-13,1994,3,09,Switzerland,SUI,UEFA,56,11,#E39745,SUI,0
1994-09-13,1994,3,09,Republic of Ireland,IRL,UEFA,54,12,#E3CB45,IRL,0
1994-09-13,1994,3,09,Denmark,DEN,UEFA,53,13,#5245E3,DEN,0
1994-09-13,1994,3,09,Bulgaria,BUL,UEFA,53,14,#7245E3,BUL,0
1994-09-13,1994,3,09,Colombia,COL,CONMEBOL,53,15,#FFD84D,COL,0
1994-09-13,1994,3,09,Mexico,MEX,CONCACAF,52,16,#20C997,MEX,0
1994-09-13,1994,3,09,Russia,RUS,UEFA,52,17,#45E3AE,RUS,0
1994-09-13,1994,3,09,England,ENG,UEFA,51,18,#F7F7F7,ENG,1
1994-09-13,1994,3,09,Belgium,BEL,UEFA,51,19,#FFE15A,BEL,0
1994-09-13,1994,3,09,France,FRA,UEFA,50,20,#4D7CFF,FRA,2
1994-09-13,1994,3,09,Zambia,ZAM,CAF,49,21,#E37F45,ZAM,0
1994-09-13,1994,3,09,USA,USA,CONCACAF,48,22,#4DA3FF,USA,0
1994-09-13,1994,3,09,Côte d'Ivoire,CIV,CAF,47,23,#45E36F,CIV,0
1994-09-13,1994,3,09,Portugal,POR,UEFA,46,24,#34D399,POR,0
1994-09-13,1994,3,09,Egypt,EGY,CAF,45,25,#45B1E3,EGY,0
1994-09-13,1994,3,09,Ghana,GHA,CAF,44,26,#E34599,GHA,0
1994-09-13,1994,3,09,Tunisia,TUN,CAF,43,27,#A645E3,TUN,0
1994-09-13,1994,3,09,Cameroon,CMR,CAF,43,28,#6F45E3,CMR,0
1994-09-13,1994,3,09,Saudi Arabia,KSA,AFC,43,29,#45C1E3,KSA,0
1994-09-13,1994,3,09,Morocco,MAR,CAF,42,30,#45E36A,MAR,0
1994-09-13,1994,3,09,Scotland,SCO,UEFA,42,31,#45B1E3,SCO,0
1994-09-13,1994,3,09,Greece,GRE,UEFA,42,32,#B445E3,GRE,0
1994-09-13,1994,3,09,Poland,POL,UEFA,40,33,#45A1E3,POL,0
1994-09-13,1994,3,09,Wales,WAL,UEFA,40,34,#E37445,WAL,0
1994-09-13,1994,3,09,Czech Republic,CZE,UEFA,40,35,#2F80ED,CZE,0
1994-09-13,1994,3,09,Uruguay,URU,CONMEBOL,39,36,#77C8FF,URU,2
1994-09-13,1994,3,09,Iceland,ISL,UEFA,39,37,#A9E345,ISL,0
1994-09-13,1994,3,09,Korea Republic,KOR,AFC,39,38,#9EE345,KOR,0
1994-09-13,1994,3,09,Turkey,TUR,UEFA,38,39,#B145E3,TUR,0
1994-09-13,1994,3,09,Austria,AUT,UEFA,38,40,#E38445,AUT,0
1994-12-20,1994,4,12,Brazil,BRA,CONMEBOL,67,1,#FFE45C,BRA,5
1994-12-20,1994,4,12,Spain,ESP,UEFA,62,2,#FF4B3E,ESP,1
1994-12-20,1994,4,12,Sweden,SWE,UEFA,61,3,#97E345,SWE,0
1994-12-20,1994,4,12,Italy,ITA,UEFA,61,4,#31D07D,ITA,4
1994-12-20,1994,4,12,Germany,GER,UEFA,61,5,#FFCC33,GER,4
1994-12-20,1994,4,12,Netherlands,NED,UEFA,60,6,#FF8A3D,NED,0
1994-12-20,1994,4,12,Switzerland,SUI,UEFA,58,7,#E39745,SUI,0
1994-12-20,1994,4,12,Norway,NOR,UEFA,58,8,#97E345,NOR,0
1994-12-20,1994,4,12,Republic of Ireland,IRL,UEFA,58,9,#E3CB45,IRL,0
1994-12-20,1994,4,12,Argentina,ARG,CONMEBOL,57,10,#6EC6FF,ARG,3
1994-12-20,1994,4,12,Romania,ROU,UEFA,57,11,#E34584,ROU,0
1994-12-20,1994,4,12,Nigeria,NGA,CAF,54,12,#45D9E3,NGA,0
1994-12-20,1994,4,12,Russia,RUS,UEFA,54,13,#45E3AE,RUS,0
1994-12-20,1994,4,12,Denmark,DEN,UEFA,54,14,#5245E3,DEN,0
1994-12-20,1994,4,12,Mexico,MEX,CONCACAF,54,15,#20C997,MEX,0
1994-12-20,1994,4,12,Bulgaria,BUL,UEFA,54,16,#7245E3,BUL,0
1994-12-20,1994,4,12,Colombia,COL,CONMEBOL,53,17,#FFD84D,COL,0
1994-12-20,1994,4,12,England,ENG,UEFA,52,18,#F7F7F7,ENG,1
1994-12-20,1994,4,12,France,FRA,UEFA,52,19,#4D7CFF,FRA,2
1994-12-20,1994,4,12,Portugal,POR,UEFA,51,20,#34D399,POR,0
1994-12-20,1994,4,12,Zambia,ZAM,CAF,49,21,#E37F45,ZAM,0
1994-12-20,1994,4,12,Egypt,EGY,CAF,48,22,#45B1E3,EGY,0
1994-12-20,1994,4,12,USA,USA,CONCACAF,48,23,#4DA3FF,USA,0
1994-12-20,1994,4,12,Belgium,BEL,UEFA,47,24,#FFE15A,BEL,0
1994-12-20,1994,4,12,Côte d'Ivoire,CIV,CAF,47,25,#45E36F,CIV,0
1994-12-20,1994,4,12,Ghana,GHA,CAF,47,26,#E34599,GHA,0
1994-12-20,1994,4,12,Saudi Arabia,KSA,AFC,45,27,#45C1E3,KSA,0
1994-12-20,1994,4,12,Greece,GRE,UEFA,45,28,#B445E3,GRE,0
1994-12-20,1994,4,12,Poland,POL,UEFA,44,29,#45A1E3,POL,0
1994-12-20,1994,4,12,Tunisia,TUN,CAF,44,30,#A645E3,TUN,0
1994-12-20,1994,4,12,Cameroon,CMR,CAF,44,31,#6F45E3,CMR,0
1994-12-20,1994,4,12,Scotland,SCO,UEFA,43,32,#45B1E3,SCO,0
1994-12-20,1994,4,12,Morocco,MAR,CAF,43,33,#45E36A,MAR,0
1994-12-20,1994,4,12,Czech Republic,CZE,UEFA,41,34,#2F80ED,CZE,0
1994-12-20,1994,4,12,Korea Republic,KOR,AFC,41,35,#9EE345,KOR,0
1994-12-20,1994,4,12,Japan,JPN,AFC,40,36,#455AE3,JPN,0
1994-12-20,1994,4,12,Uruguay,URU,CONMEBOL,39,37,#77C8FF,URU,2
1994-12-20,1994,4,12,Finland,FIN,UEFA,39,38,#45E362,FIN,0
1994-12-20,1994,4,12,Iceland,ISL,UEFA,39,39,#A9E345,ISL,0
1994-12-20,1994,4,12,China PR,CHN,AFC,38,40,#81E345,CHN,0
1995-02-20,1995,1,02,Brazil,BRA,CONMEBOL,67,1,#FFE45C,BRA,5
1995-02-20,1995,1,02,Spain,ESP,UEFA,62,2,#FF4B3E,ESP,1
1995-02-20,1995,1,02,Italy,ITA,UEFA,62,3,#31D07D,ITA,4
1995-02-20,1995,1,02,Sweden,SWE,UEFA,61,4,#97E345,SWE,0
1995-02-20,1995,1,02,Germany,GER,UEFA,61,5,#FFCC33,GER,4
1995-02-20,1995,1,02,Norway,NOR,UEFA,60,6,#97E345,NOR,0
1995-02-20,1995,1,02,Argentina,ARG,CONMEBOL,59,7,#6EC6FF,ARG,3
1995-02-20,1995,1,02,Netherlands,NED,UEFA,59,8,#FF8A3D,NED,0
1995-02-20,1995,1,02,Mexico,MEX,CONCACAF,59,9,#20C997,MEX,0
1995-02-20,1995,1,02,Republic of Ireland,IRL,UEFA,57,10,#E3CB45,IRL,0
1995-02-20,1995,1,02,Switzerland,SUI,UEFA,57,11,#E39745,SUI,0
1995-02-20,1995,1,02,Romania,ROU,UEFA,56,12,#E34584,ROU,0
1995-02-20,1995,1,02,Nigeria,NGA,CAF,55,13,#45D9E3,NGA,0
1995-02-20,1995,1,02,Bulgaria,BUL,UEFA,54,14,#7245E3,BUL,0
1995-02-20,1995,1,02,Denmark,DEN,UEFA,53,15,#5245E3,DEN,0
1995-02-20,1995,1,02,Colombia,COL,CONMEBOL,53,16,#FFD84D,COL,0
1995-02-20,1995,1,02,Russia,RUS,UEFA,52,17,#45E3AE,RUS,0
1995-02-20,1995,1,02,France,FRA,UEFA,52,18,#4D7CFF,FRA,2
1995-02-20,1995,1,02,Portugal,POR,UEFA,52,19,#34D399,POR,0
1995-02-20,1995,1,02,England,ENG,UEFA,52,20,#F7F7F7,ENG,1
1995-02-20,1995,1,02,Zambia,ZAM,CAF,48,21,#E37F45,ZAM,0
1995-02-20,1995,1,02,USA,USA,CONCACAF,48,22,#4DA3FF,USA,0
1995-02-20,1995,1,02,Belgium,BEL,UEFA,47,23,#FFE15A,BEL,0
1995-02-20,1995,1,02,Tunisia,TUN,CAF,47,24,#A645E3,TUN,0
1995-02-20,1995,1,02,Ghana,GHA,CAF,47,25,#E34599,GHA,0
1995-02-20,1995,1,02,Greece,GRE,UEFA,47,26,#B445E3,GRE,0
1995-02-20,1995,1,02,Saudi Arabia,KSA,AFC,46,27,#45C1E3,KSA,0
1995-02-20,1995,1,02,Côte d'Ivoire,CIV,CAF,46,28,#45E36F,CIV,0
1995-02-20,1995,1,02,Egypt,EGY,CAF,46,28,#45B1E3,EGY,0
1995-02-20,1995,1,02,Scotland,SCO,UEFA,42,30,#45B1E3,SCO,0
1995-02-20,1995,1,02,Cameroon,CMR,CAF,42,31,#6F45E3,CMR,0
1995-02-20,1995,1,02,Poland,POL,UEFA,42,32,#45A1E3,POL,0
1995-02-20,1995,1,02,Korea Republic,KOR,AFC,42,33,#9EE345,KOR,0
